	OTU_1	OTU_2	OTU_3	OTU_4	OTU_5	OTU_6	OTU_7	OTU_8	OTU_9	OTU_10	OTU_12	OTU_13	OTU_16	OTU_17	OTU_18	OTU_19	OTU_21	OTU_23	OTU_24	OTU_25	OTU_27	OTU_29	OTU_30	OTU_31	OTU_32	OTU_33	OTU_34	OTU_35	OTU_37	OTU_38	OTU_39	OTU_40	OTU_42	OTU_43	OTU_44	OTU_45	OTU_46	OTU_47	OTU_52	OTU_53	OTU_54	OTU_55	OTU_57	OTU_58	OTU_59	OTU_61	OTU_62	OTU_63	OTU_65	OTU_66	OTU_67	OTU_68	OTU_69	OTU_71	OTU_73	OTU_75	OTU_76	OTU_78	OTU_80	OTU_82	OTU_84	OTU_85	OTU_86	OTU_87	OTU_88	OTU_90	OTU_92	OTU_94	OTU_95	OTU_96	OTU_99	OTU_100	OTU_103	OTU_104	OTU_106	OTU_111	OTU_113	OTU_115	OTU_116	OTU_118	OTU_120	OTU_121	OTU_133	OTU_134	OTU_136	OTU_137	OTU_139	OTU_146	OTU_150	OTU_151	OTU_152	OTU_153	OTU_160	OTU_182
OTU_38	-5.494377526205511e-13	0.0	-6.443184020658799e-13	-3.885929639627009e-12	-5.932581398728825e-13	0.0	-4.091991478299171e-13	-5.566670335321277e-13	-7.576564335357369e-11	3.225673547634061e-10	-4.801863572510411e-13	4.744274327004629e-10	0.0	0.0	2.3776978844792174e-12	-3.9054183914328486e-11	0.0	0.0	8.112915003609313e-11	0.0	-3.289112104179315e-11	-5.227582463758153e-12	0.0	-6.344107095961994e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4123683666447005e-10	0.0	-3.146586695119941e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.300717910219219e-10	0.0	-3.1477105340909597e-10	-2.1584266740497466e-11	2.6546807013761077e-11	4.784748048182349e-11	-1.3828315790193167e-09	0.0	-1.055296558411187e-09	-2.731965920706964e-11	0.0	-6.166545139303856e-11	-5.617529443836632e-11	0.0	0.0	0.0	-2.157126188540763e-09	0.0	7.104780121669513e-10	-1.3648094371472286e-09	0.0	-1.3622842781617028e-10	-8.757608737945184e-10	5.398981411065232e-10	-1.2219543445146317e-10	2.922264437116602e-10	0.0	0.0	-1.391436452262355e-09	5.088566522367462e-10	0.0	0.0	0.0	-1.4936398930813378e-10	7.951006576493697e-11	0.0	0.0	0.0	0.0	0.0	0.0	4.606645310016266e-10	-8.696642217283794e-10	5.694737127201199e-10	0.0	-7.269349481275704e-10	0.0	-7.824994384181779e-10	1.49153345391623e-09	1.2986115802422323e-09	0.0	0.0	0.0
OTU_39	-5.929744307539853e-13	-5.312733187943285e-13	-6.778229917840716e-13	-5.2528292626472276e-12	-6.367778876826112e-13	0.0	-4.215728367535559e-13	-5.933166770946314e-13	-1.0765151212471202e-10	4.2610856108109806e-10	-5.06337559987504e-13	6.70175918095081e-10	0.0	0.0	2.917138569219825e-12	-4.239651917695844e-11	0.0	0.0	1.4217616514827357e-10	0.0	-2.4791459456392248e-11	-6.0262094572406125e-12	0.0	-6.176537182289188e-11	0.0	0.0	0.0	0.0	1.582331077203811e-11	0.0	0.0	-1.811781337974092e-10	0.0	-3.9047475697254957e-10	0.0	0.0	0.0	-7.270533437109016e-11	1.3817528064259326e-11	0.0	0.0	5.023854441968067e-10	0.0	-4.039098110900041e-10	-2.1780368450966666e-11	4.117679941038878e-11	5.823700692962906e-11	-1.3147764357909476e-09	0.0	-9.461290591953469e-10	-2.959184117426654e-11	0.0	-5.929649099037724e-11	-5.011968126044e-11	0.0	1.431988304130304e-11	0.0	-1.9435326351173063e-09	0.0	6.275026895605927e-10	-1.3322194430430121e-09	0.0	-1.0871125684325863e-10	-9.66702365339497e-10	6.049146932042473e-10	-1.1316579449856835e-10	3.0060501157990924e-10	0.0	0.0	-1.2954440554332545e-09	5.838888145915059e-10	0.0	2.8330203433520876e-11	1.2762337381940007e-11	-1.543479927614391e-10	7.1344808247095e-11	0.0	0.0	0.0	0.0	0.0	-1.3774797939949284e-10	5.271103909567582e-10	-7.930521768139001e-10	6.731911278631253e-10	0.0	-6.745252667506726e-10	0.0	-8.455002005545327e-10	1.583409683309636e-09	1.307689825097282e-09	0.0	0.0	0.0
OTU_40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.536218578933296e-11	2.475802013124262e-10	0.0	6.498341035086149e-10	0.0	0.0	0.0	-4.3730860030819767e-11	0.0	0.0	9.911212456498954e-11	0.0	-2.5545232788760764e-11	0.0	0.0	-7.620643717992499e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.7553033021153526e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.858196021741737e-10	0.0	-2.897798900006143e-10	0.0	0.0	0.0	-1.3363219655189725e-09	0.0	-9.608351414881842e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6893899107348721e-09	0.0	3.798711718674183e-10	-1.346174089895878e-09	0.0	0.0	-9.278652712035084e-10	4.041933191192578e-10	-8.707555960857704e-11	0.0	0.0	0.0	-1.266702413756576e-09	3.1260408322396504e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6717196099237097e-10	-5.909837577525049e-10	3.716890717729019e-10	0.0	-6.243607656401929e-10	0.0	-9.212218943178309e-10	8.557947314924654e-10	7.854521832920223e-10	0.0	0.0	0.0
OTU_42	-7.237516570751824e-13	-6.562899957436993e-13	-8.228293503576477e-13	-5.44300309049344e-12	-7.654826619030007e-13	0.0	-5.641019731062294e-13	-7.112063830758207e-13	-1.0570962773562114e-10	5.606849776304512e-10	-6.175283866270523e-13	8.457353902202809e-10	0.0	0.0	2.496551552221277e-12	-2.8326519374919116e-11	0.0	0.0	1.5429675866842814e-10	0.0	-2.6048278479032107e-11	-5.8480110519174516e-12	0.0	-5.814700641353932e-11	0.0	0.0	0.0	0.0	1.2883336500962843e-11	0.0	0.0	-1.3703581162909993e-10	0.0	-3.738952742826645e-10	0.0	0.0	0.0	-7.491517166911323e-11	1.190760251684093e-11	0.0	0.0	6.035494588559904e-10	0.0	-3.8707958660872607e-10	-2.134340397632006e-11	3.935295670726368e-11	7.243833341971065e-11	-1.2242149732110143e-09	0.0	-9.04097694255085e-10	-2.9031722312103036e-11	0.0	-5.836974447253868e-11	-3.792456487437979e-11	0.0	0.0	0.0	-1.8580543714971089e-09	0.0	7.158179779837713e-10	-1.240957558973157e-09	0.0	-1.1429971321680465e-10	-8.405710323159967e-10	6.276201794070981e-10	-1.1121294549298704e-10	3.5936503528709757e-10	0.0	0.0	-1.1968359499513842e-09	5.353281486418628e-10	0.0	0.0	0.0	-1.3882839088112637e-10	9.899012121338009e-11	0.0	0.0	0.0	0.0	0.0	-1.3815867629097376e-10	5.709469978896724e-10	-7.759325770433429e-10	7.084626506049675e-10	0.0	-7.152465601529401e-10	0.0	-7.824060994939277e-10	1.8560423765338109e-09	1.3979048499605844e-09	0.0	0.0	0.0
OTU_43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0214564153403434e-09	0.0	0.0	0.0	-3.579355481102975e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.683145279970153e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3605945377443257e-09	0.0	-9.046984393857199e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3150623791362308e-09	0.0	0.0	-1.3374546196420033e-09	0.0	0.0	-7.024843474010805e-10	0.0	0.0	0.0	0.0	0.0	-1.203837219988495e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3225102174616794e-10	0.0	0.0	-1.5330790627124152e-10	0.0	-8.007871546968258e-10	0.0	0.0	0.0	0.0	0.0
OTU_44	-6.799470815927206e-13	-6.16264024208281e-13	-7.736155435763821e-13	-5.2734374412316815e-12	-7.253758972700388e-13	0.0	-5.239029349204483e-13	-6.769000943801627e-13	-1.0319387704325423e-10	5.686772007853115e-10	-5.81863767200383e-13	7.692942102963359e-10	0.0	0.0	2.591943583347154e-12	-3.1954663824470304e-11	0.0	0.0	1.4257839066781364e-10	0.0	-2.697046704908159e-11	-6.1391010955227676e-12	0.0	-5.90600641629344e-11	0.0	0.0	0.0	0.0	1.343091086313308e-11	0.0	0.0	-1.3932619477713346e-10	0.0	-3.761954315325024e-10	0.0	0.0	0.0	-7.430912394027011e-11	1.2083186112370663e-11	0.0	0.0	5.869060829494028e-10	0.0	-3.887452839409741e-10	-2.108004362751023e-11	3.820463595428544e-11	7.029585217925627e-11	-1.2485991714044388e-09	0.0	-9.222478449870987e-10	-3.026965085569419e-11	0.0	-6.038702123563164e-11	-3.9786225511927707e-11	0.0	0.0	0.0	-1.9101695228047153e-09	0.0	7.018168006779582e-10	-1.267476505323829e-09	0.0	-1.1737224951696165e-10	-8.702904504874068e-10	6.214799582544222e-10	-1.0996556750154078e-10	3.5254600885857786e-10	0.0	0.0	-1.2396247581057372e-09	5.323093584251564e-10	0.0	0.0	0.0	-1.4222671694898156e-10	9.242471814368786e-11	0.0	0.0	0.0	0.0	0.0	-1.3773575106125184e-10	5.501970499717804e-10	-7.767030725556404e-10	6.149798144082988e-10	0.0	-7.29354928979444e-10	0.0	-8.129225985811356e-10	1.8404467023358228e-09	1.3965706903487452e-09	0.0	0.0	0.0
OTU_45	-5.975545354715451e-13	-5.309197004220468e-13	-6.849082234540642e-13	-4.899889949786366e-12	-6.386386404942048e-13	0.0	-4.586779281270699e-13	-6.04129546170014e-13	-8.94591805984375e-11	5.004479003771529e-10	-5.029589543929069e-13	6.85227483502714e-10	0.0	0.0	2.5735761925080784e-12	-2.73729894173789e-11	0.0	0.0	1.177853780019672e-10	0.0	-2.71975606896407e-11	-5.4608740998931195e-12	0.0	-5.793166455416914e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3045904971829748e-10	0.0	-3.595836620539083e-10	0.0	0.0	0.0	-7.488215814313808e-11	1.0943077427289909e-11	0.0	0.0	5.034824805357593e-10	0.0	-3.737076287307679e-10	-2.1348168822477336e-11	3.113698528835546e-11	5.7405421883312105e-11	-1.2188481064625777e-09	0.0	-9.169514541669898e-10	-3.222511694645717e-11	0.0	-5.965592366149465e-11	-4.072305921590539e-11	0.0	0.0	0.0	-1.8989310050382823e-09	0.0	7.044182235345635e-10	-1.2292649721742601e-09	0.0	-1.1104198880181342e-10	-8.126834888375968e-10	5.852765401663416e-10	-1.0800438970869977e-10	3.3350436183454155e-10	0.0	0.0	-1.1998523799880435e-09	4.984160246034737e-10	0.0	0.0	0.0	-1.3581269345787344e-10	1.1016384905117397e-10	0.0	0.0	0.0	0.0	0.0	-1.450887876609204e-10	5.116495280272039e-10	-8.095951868440721e-10	6.656770525127517e-10	0.0	-8.848244595034428e-10	0.0	-7.973695954968212e-10	1.5694080205242494e-09	1.2652687276704495e-09	0.0	0.0	0.0
OTU_46	0.0	0.0	0.0	0.0	0.0	4.613331543668001e-12	0.0	0.0	0.0	0.0	0.0	0.0	4.461520972670576e-12	5.359998014755276e-12	0.0	-4.830962832584618e-11	6.83378934855901e-12	0.0	0.0	0.0	0.0	0.0	0.0	-4.373501183928389e-11	0.0	-9.746150874653947e-13	9.009908633064159e-12	0.0	3.3583165380219857e-11	3.311282704759524e-11	5.259271229839242e-12	-1.8110007237607675e-10	9.456590683345534e-12	-4.86627916865227e-10	1.5873391513665743e-11	5.944652412492422e-12	0.0	-7.744247560592707e-11	2.8924829026157236e-11	8.362377801705273e-12	8.277935818332525e-12	1.8930258744810973e-10	0.0	-4.883536637989867e-10	0.0	0.0	0.0	-1.2302663503575881e-09	-3.1546286589781934e-11	-8.652498772449778e-10	-1.7452538375230506e-11	-7.050662065850932e-13	0.0	0.0	1.884518344701403e-11	2.8336585789810776e-11	2.2855421321648127e-11	-1.6044417223741813e-09	-5.047104417340437e-11	4.217255690540542e-10	-1.2522532310429858e-09	2.2017038530007445e-11	0.0	-1.4816831673752716e-09	5.369084746525832e-10	-1.0930450010431323e-10	0.0	2.203920435020307e-11	0.0	-1.1490393731513777e-09	6.08624577760555e-10	0.0	6.901707267937227e-12	3.2667370219956284e-11	-1.4770018920383694e-10	0.0	1.1002053517123349e-10	2.997395608111767e-11	1.246030716212386e-11	0.0	7.54816742258371e-11	-8.92901204815337e-11	4.387437702052428e-10	-6.8610933621871e-10	-4.070589681336486e-10	0.0	-9.46780276508818e-10	0.0	-1.4714809374156107e-09	7.044560322493605e-10	7.620988119500412e-10	1.9441331828774934e-11	3.142556469829507e-11	-6.315784029777887e-11
OTU_47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.348955065076719e-10	0.0	0.0	0.0	-8.402139809518078e-11	0.0	0.0	7.380001834201307e-11	0.0	-6.755793006413395e-11	0.0	0.0	-1.1253410869293648e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.483425167557155e-10	0.0	-2.412678270722552e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6948606671127766e-10	0.0	-2.338531017919426e-10	0.0	0.0	0.0	-1.4077043957476015e-09	0.0	-1.0716678590386261e-09	0.0	0.0	0.0	-8.637177276259698e-11	0.0	0.0	0.0	-2.264065828121529e-09	0.0	5.516814453483863e-10	-1.3155023853794567e-09	0.0	0.0	-7.406243059002893e-10	2.2075383891789905e-10	-1.9342403746972742e-10	0.0	0.0	0.0	-1.3490886616714787e-09	3.5110168503258494e-10	0.0	0.0	0.0	-1.4258591309602836e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9924695584174065e-10	-9.928254002732152e-10	2.747439831364912e-10	0.0	-6.56348358750711e-10	0.0	-6.090400424852876e-10	9.216429076425772e-10	9.54978151433051e-10	0.0	0.0	0.0
OTU_52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.032680349929785e-10	0.0	0.0	0.0	-1.5548296226044113e-10	0.0	0.0	0.0	0.0	-6.903398576409939e-11	0.0	0.0	-1.705708848949971e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.517546334490114e-10	0.0	-2.8192034157571693e-10	0.0	0.0	0.0	-6.191326348955896e-11	0.0	0.0	0.0	2.408801507247956e-10	2.8735317816016316e-10	-2.7331625629560514e-10	0.0	0.0	0.0	-1.3536942535977855e-09	0.0	-9.388932249601215e-10	0.0	0.0	-7.951433191846596e-11	-7.565930048999963e-11	0.0	0.0	0.0	-1.874618491805373e-09	0.0	8.377679088933866e-10	-1.2231239900071899e-09	0.0	0.0	-7.090622891259841e-10	6.195127907266179e-10	-1.646940286874366e-10	0.0	0.0	0.0	-1.2309410207118217e-09	7.557121396590402e-10	0.0	2.988971831816081e-11	0.0	-1.4543837860289627e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.769097285708675e-10	-8.161473241061075e-10	-3.651526235936273e-10	0.0	-1.7392601098158945e-09	0.0	-6.083942758784172e-10	1.4164584862438839e-09	1.35942333288142e-09	0.0	0.0	0.0
OTU_53	-6.084558632655932e-13	-5.244087332680069e-13	-7.035792499163357e-13	-4.321267297737757e-12	-6.505241081813743e-13	0.0	-4.614892634072129e-13	-6.084610556425288e-13	-8.315366130670117e-11	3.8448285923468833e-10	-5.378416041185492e-13	5.514133964742983e-10	0.0	0.0	2.456849481280125e-12	-3.747452929273577e-11	0.0	0.0	9.062951711147469e-11	0.0	-3.799379072173212e-11	-5.1527889310165544e-12	0.0	-6.554994620061011e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.395683417861741e-10	0.0	-3.349216285723178e-10	0.0	0.0	0.0	-7.262463069616783e-11	0.0	0.0	0.0	4.5391416246510065e-10	0.0	-3.3852829257671905e-10	-2.2995302237390034e-11	2.6552856522549162e-11	5.107955319321519e-11	-1.3060846991110217e-09	0.0	-1.0133570229114405e-09	-3.3891612051190795e-11	0.0	-6.604299674323434e-11	-6.239144041805467e-11	0.0	0.0	0.0	-2.1350079601845714e-09	0.0	7.22158860020279e-10	-1.2975742974301221e-09	0.0	-1.245562648620147e-10	-8.164178842273669e-10	5.366504260564161e-10	-1.261183036377776e-10	3.0341801977419245e-10	0.0	0.0	-1.3217961429879382e-09	4.966086814926415e-10	0.0	0.0	0.0	-1.437570848672942e-10	8.917145104312373e-11	0.0	0.0	0.0	0.0	0.0	-1.5480799322155327e-10	4.5980138114072544e-10	-9.159084191559046e-10	7.11600734053279e-10	0.0	-7.375990644113675e-10	0.0	-7.537138190191072e-10	1.4953473113699007e-09	1.2810921542880063e-09	0.0	0.0	0.0
OTU_54	-6.357988613948151e-13	-5.741739022526678e-13	-7.310736978039721e-13	-4.865463605404351e-12	-6.834533488328755e-13	0.0	-4.656392248707939e-13	-6.323991483588485e-13	-1.0136015686933521e-10	5.358906446044886e-10	-5.439993984486486e-13	7.885130863074801e-10	0.0	0.0	2.770013970164779e-12	-3.3904433179461914e-11	0.0	0.0	1.466539435280076e-10	0.0	-2.3209628605961e-11	-5.961609220626524e-12	0.0	-5.7904060658509735e-11	0.0	0.0	0.0	0.0	1.610036205191943e-11	0.0	0.0	-1.3963936266162277e-10	0.0	-3.835571091926125e-10	0.0	0.0	0.0	-7.435925392906438e-11	1.4036031257631858e-11	0.0	0.0	5.317654423021346e-10	0.0	-3.9911750864971645e-10	-2.0429177822665674e-11	4.09142498332468e-11	5.995679679973385e-11	-1.220984805165754e-09	0.0	-9.0746304501998e-10	-2.7760879985739956e-11	0.0	-5.346668368956984e-11	-3.260655191381917e-11	0.0	0.0	0.0	-1.7876477264199908e-09	0.0	6.594968407472284e-10	-1.231688464190084e-09	0.0	-1.1359016567209232e-10	-8.526019624762207e-10	6.145874847427209e-10	-8.373232284067232e-11	3.361411164976541e-10	0.0	0.0	-1.1751505726189869e-09	5.406078164574573e-10	0.0	0.0	1.277549437826401e-11	-1.343623527928801e-10	1.0093657156915294e-10	0.0	0.0	0.0	0.0	0.0	-1.3743983328997e-10	5.276771806583851e-10	-7.824429104435344e-10	5.224124383040852e-10	0.0	-8.701094976465759e-10	0.0	-8.068289285372529e-10	1.7004292178122284e-09	1.2963782425971662e-09	0.0	0.0	0.0
OTU_55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5859250120468815e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2912170556733067e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.105026828830489e-11	0.0	-7.650549766884211e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.801351740342539e-11	0.0	0.0	0.0	-1.2876729659714467e-09	0.0	-1.0345969194783839e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1438729338801194e-09	0.0	4.956643703923519e-10	-1.1884954171395748e-09	0.0	0.0	-5.997044767472696e-10	5.26749482632569e-10	0.0	0.0	0.0	0.0	-1.2883695650254803e-09	8.035984487830915e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.311310707843095e-10	-1.2523077627868378e-09	0.0	-2.0327211194712364e-09	0.0	-6.299036844782927e-10	3.274777557314039e-10	4.835825962398748e-10	0.0	0.0	0.0
OTU_57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.61235342341444e-10	0.0	0.0	0.0	-5.238182819720404e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.101131135216975e-11	0.0	0.0	0.0	0.0	2.1491242668908622e-11	1.558429065305474e-11	0.0	-1.8167963810945479e-10	0.0	-3.8024697978180795e-10	0.0	0.0	0.0	-6.676609638024156e-11	1.810772461503009e-11	0.0	0.0	2.1983560545021102e-10	0.0	-3.837676822394901e-10	0.0	0.0	0.0	-1.364710679591745e-09	-2.5419664310150305e-11	-9.461214284898457e-10	0.0	0.0	0.0	0.0	1.0389382647067551e-11	1.8714056814668502e-11	0.0	-1.729248947525736e-09	0.0	4.031736736176436e-10	-1.307133415746146e-09	1.2241055494148495e-11	0.0	-1.0500281815509263e-09	4.64607594876325e-10	-8.335587992022258e-11	0.0	0.0	0.0	-1.2506785862464047e-09	4.901911922250117e-10	0.0	-1.3349760771704068e-11	1.76627701679309e-11	-1.3985598471126816e-10	0.0	0.0	0.0	0.0	0.0	0.0	-6.344056564793021e-11	3.8215187374844616e-10	-6.751252313433309e-10	-1.5497130606377853e-11	0.0	-1.0152576530136412e-09	0.0	-9.954454349946202e-10	8.859564106428829e-10	7.808060285199133e-10	0.0	0.0	0.0
OTU_58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0028244695906797e-09	0.0	0.0	0.0	-4.381655590276885e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.582585972555341e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3126014078130152e-09	0.0	-8.689629561703782e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2857777747322087e-09	0.0	0.0	-1.288589699314317e-09	0.0	0.0	-6.726363071421304e-10	0.0	0.0	0.0	0.0	0.0	-1.163280113677415e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.354223698076385e-10	0.0	0.0	-1.989110658571742e-10	0.0	-7.720172470367497e-10	0.0	0.0	0.0	0.0	0.0
OTU_59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9060600470633702e-10	6.141716556474481e-12	0.0	0.0	0.0	-5.24940121959506e-11	0.0	0.0	-1.823942667353911e-10	0.0	-7.484532009682618e-12	6.7543672599681274e-12	0.0	1.2338996861347665e-11	1.4372689523862158e-11	0.0	-1.0447011210399493e-10	0.0	-2.0930124778952083e-10	0.0	0.0	0.0	-3.278428211483017e-11	0.0	5.266376163385227e-12	0.0	0.0	0.0	-1.9203430056000937e-10	0.0	0.0	0.0	-1.1943543141120047e-09	-1.4270518083392546e-11	-8.407256983856745e-10	0.0	0.0	-4.8887959729655227e-11	-3.1024951739058957e-11	1.0019318750282556e-11	1.0786293398268322e-11	3.0778491767725556e-11	-1.7205042715749986e-09	0.0	6.373200340502951e-10	-1.1492089484297697e-09	9.86568843473e-12	0.0	-8.049099897565838e-10	5.636484022356699e-10	-9.906829456115885e-11	0.0	0.0	0.0	-1.1066039834789312e-09	8.248616104611812e-10	0.0	4.857195907870682e-11	1.184235548004364e-11	-1.0345901010581616e-10	0.0	0.0	0.0	0.0	0.0	0.0	-5.6021197957260344e-11	4.2720849433926806e-10	-7.047750162426362e-10	-1.3430008478866957e-09	0.0	-3.830748080669636e-09	0.0	-7.558073073078442e-10	1.0952961146100556e-09	9.676907034672585e-10	0.0	0.0	-6.967658403103145e-11
OTU_61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2694728616366937e-10	6.402617925476446e-12	0.0	0.0	0.0	0.0	0.0	0.0	-2.0700941598051984e-10	0.0	-1.0954143689993072e-11	6.5083485597006526e-12	0.0	1.2496374236799381e-11	1.7163647755065208e-11	0.0	-1.1420526802356165e-10	0.0	-2.068628766021863e-10	0.0	3.719050600223136e-12	0.0	-4.392733540888518e-11	0.0	5.505852615200029e-12	0.0	0.0	0.0	-1.8498233627152596e-10	0.0	0.0	0.0	-1.3235884237979925e-09	-1.9987499202775247e-11	-9.218896150635516e-10	0.0	0.0	-5.717526014864059e-11	-3.61480641125064e-11	7.938828587425599e-12	1.1099976640207847e-11	3.368810497546448e-11	-1.9207400705242855e-09	0.0	7.042881304427081e-10	-1.2500154103547567e-09	9.738133787710475e-12	0.0	-8.695643272377435e-10	6.95432705698896e-10	-6.909845071081403e-11	0.0	0.0	0.0	-1.2301699808890887e-09	1.009701014310375e-09	0.0	5.132644092646674e-11	1.1955732418906636e-11	-1.1434114122083663e-10	0.0	7.109848905405146e-11	1.594541340856245e-11	0.0	0.0	0.0	-7.66480080525024e-11	4.287936703924883e-10	-6.817425128198669e-10	-1.777269769649001e-09	0.0	-4.70137578453075e-09	0.0	-8.406828981305581e-10	1.1068064300203948e-09	1.0680175316535834e-09	0.0	2.6882414619210956e-11	-6.235701692911297e-11
OTU_62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2236309755994766e-10	0.0	0.0	0.0	-2.302976837043733e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9066211735274082e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2560433293815638e-10	0.0	-1.245730300649323e-10	0.0	0.0	0.0	-4.731241915121376e-11	0.0	0.0	0.0	0.0	0.0	-1.048166770588601e-10	0.0	0.0	0.0	-1.2869760631580429e-09	0.0	-9.337193928255836e-10	0.0	0.0	-6.016036736742789e-11	-6.31811589271413e-11	0.0	0.0	0.0	-2.091555800044964e-09	0.0	6.676649088126721e-10	-1.1488810034441892e-09	0.0	0.0	-5.055275550917372e-10	6.724673584510024e-10	0.0	0.0	0.0	0.0	-1.2263131100462457e-09	1.1019690814872105e-09	0.0	3.812122384830417e-11	0.0	-9.750433144273406e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5735906620051095e-10	-6.903867594035528e-10	-1.3173679446084892e-09	0.0	-3.374877090044121e-09	0.0	-5.555688112080969e-10	7.608621799620237e-10	7.920469721466937e-10	0.0	0.0	0.0
OTU_63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.799097122320408e-11	0.0	-2.5419270381046106e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.605543787614095e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4299986337779583e-10	3.448021406813495e-10	0.0	0.0	0.0
