	OTU_1	OTU_2	OTU_3	OTU_4	OTU_5	OTU_6	OTU_7	OTU_8	OTU_9	OTU_10	OTU_11	OTU_12	OTU_13	OTU_14	OTU_15	OTU_16	OTU_17	OTU_18	OTU_20	OTU_21	OTU_22	OTU_23	OTU_24	OTU_25	OTU_27	OTU_28	OTU_30	OTU_31	OTU_33	OTU_34	OTU_35	OTU_36	OTU_37	OTU_38	OTU_39	OTU_40	OTU_41	OTU_42	OTU_45	OTU_46	OTU_47	OTU_48	OTU_50	OTU_51	OTU_52	OTU_53	OTU_55	OTU_56	OTU_57	OTU_59	OTU_61	OTU_62	OTU_63	OTU_64	OTU_66	OTU_68	OTU_70	OTU_71	OTU_72	OTU_73	OTU_74	OTU_76	OTU_78	OTU_79	OTU_80	OTU_84	OTU_85	OTU_87	OTU_88	OTU_89	OTU_90	OTU_91	OTU_92	OTU_96	OTU_97	OTU_100	OTU_101	OTU_105	OTU_108	OTU_109	OTU_110	OTU_111	OTU_112	OTU_113	OTU_114	OTU_119	OTU_122	OTU_124	OTU_125	OTU_126	OTU_129	OTU_130	OTU_131	OTU_136	OTU_139	OTU_140	OTU_141	OTU_143	OTU_144	OTU_147	OTU_149	OTU_154	OTU_155	OTU_158	OTU_161	OTU_162	OTU_165	OTU_168	OTU_181	OTU_183	OTU_190	OTU_195	OTU_201
OTU_16	0.0	0.0	0.0	0.0	0.0	3.836744372158019e-10	0.0	2.4704337493742445e-12	0.0	0.0	4.361114103084354e-12	0.0	0.0	0.0	0.0	0.0	0.0	-2.3562246164156072e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.320954036243062e-11	0.0	1.4772098794594086e-10	0.0	0.0	-2.6999510178667025e-10	2.234002085285337e-10	0.0	2.0850174874393326e-10	0.0	0.0	5.25715402963201e-12	6.641469287926197e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5765271098479499e-10	0.0	0.0	3.076041922933207e-11	0.0	0.0	1.323350034349942e-10	9.012720310430282e-11	0.0	0.0	0.0	1.3775458062272434e-10	0.0	1.4870219834264546e-10	0.0	0.0	0.0	4.937140401583377e-10	3.160301664644443e-10	6.02772287648581e-11	0.0	-2.0385879898899176e-09	0.0	0.0	5.278909051195396e-11	1.278982498568175e-10	0.0	-5.956977180299273e-10	0.0	0.0	0.0	1.1590511420864398e-10	-1.604810542270525e-09	-6.390604954154481e-11	-1.3321933177854971e-09	-2.9096525153917373e-09	0.0	0.0	-2.1521015499135457e-09	0.0	-4.793051221042947e-09	1.1717986015082486e-10	0.0	0.0	6.904553817419063e-10	0.0	-9.853527996192851e-10	0.0	3.0544448856351373e-10	-1.9909505676205165e-10	-4.1259128248968935e-09	0.0	-6.697536072571572e-10	2.0365630156012747e-10
OTU_17	0.0	0.0	0.0	0.0	0.0	3.925667362845723e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1510797609817202e-10	1.2589331421124551e-09	0.0	1.058377369078537e-10	0.0	8.884636123806737e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7889802697494638e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2170290517179522e-10	0.0	0.0	0.0	3.345570722482351e-10	8.986714982029114e-11	0.0	0.0	-2.007280763353469e-09	0.0	0.0	0.0	2.1944364964768338e-10	0.0	-5.823471380984732e-10	0.0	0.0	0.0	0.0	-1.7460065696987057e-09	0.0	-1.0831742330369561e-09	-2.7612357468155703e-09	2.9937826931542486e-10	1.3007341395945315e-10	-2.5543954647818817e-09	0.0	-4.9008168455401414e-09	0.0	0.0	0.0	-1.142322960497007e-10	0.0	-1.0340691848344945e-09	0.0	1.1861825750675046e-10	0.0	-3.829854050735161e-09	0.0	-7.250618900284468e-10	0.0
OTU_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1065279881927128e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_20	0.0	0.0	0.0	0.0	0.0	7.499590919906306e-10	0.0	-3.009168946412126e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.108022073731709e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.273919291702626e-10	0.0	0.0	-2.4780870041111765e-10	1.188940297203678e-09	0.0	2.0221992450155423e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.117431270485635e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.246194469374312e-11	0.0	2.2429832963784042e-10	0.0	0.0	0.0	3.2772245616282384e-10	2.610228385044819e-10	0.0	0.0	-1.871370442039337e-09	0.0	0.0	6.535800076531791e-11	1.9543745325622917e-10	0.0	-3.3289255403201105e-10	0.0	0.0	0.0	0.0	-1.8053682521435327e-09	0.0	-1.1063618038732718e-09	-2.3196290907713063e-09	1.8881605779789474e-10	0.0	-2.1408559329324238e-09	0.0	-4.2768345436501135e-09	-9.899100785614007e-12	0.0	0.0	3.556031647226616e-10	0.0	-8.134352435589027e-10	0.0	3.2455233058900023e-10	0.0	-3.3631742563449888e-09	0.0	-5.317113134813549e-10	0.0
OTU_21	0.0	0.0	0.0	0.0	0.0	2.5388883624601656e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.547845618064865e-11	0.0	0.0	-1.7972128301192908e-10	2.8588957690888424e-10	0.0	1.3333228431115249e-10	0.0	0.0	0.0	5.368621026136557e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3266622555319884e-10	1.800187876932653e-10	0.0	0.0	-1.2272111882112625e-09	0.0	0.0	0.0	0.0	0.0	-3.9196922207443004e-10	0.0	0.0	0.0	0.0	-9.934546300913572e-10	0.0	-9.526784622897172e-10	-1.9119811907813788e-09	0.0	0.0	-1.485793142898862e-09	0.0	-3.3700049766550657e-09	9.487750736842386e-11	0.0	0.0	4.3872665134846804e-10	0.0	-6.735137638913984e-10	0.0	2.0129777680686477e-10	0.0	-2.8877680149175853e-09	0.0	-4.938095896395586e-10	0.0
OTU_22	0.0	0.0	0.0	0.0	0.0	6.465532715898318e-10	0.0	3.3828354613125845e-11	0.0	0.0	-4.829473311946955e-12	0.0	0.0	-8.56924854140731e-12	0.0	0.0	9.930379239055729e-12	-1.4115198671845397e-10	1.1107843015840043e-11	6.919985460288813e-12	0.0	0.0	0.0	6.425197648577501e-12	-1.248110758799564e-11	0.0	7.718699250785866e-12	0.0	8.353389644706202e-12	1.9736279141342796e-11	7.253607456243816e-12	0.0	3.2508899115600115e-12	9.554702882145947e-12	1.0448001210882443e-11	0.0	0.0	1.0537873886353154e-11	1.3620056777947866e-10	0.0	3.094881429349825e-10	0.0	-3.950882471058487e-12	-2.3258255329918273e-10	-3.0243000009756224e-11	1.9722252191402493e-11	3.1414501155561824e-10	0.0	0.0	5.5732784418550704e-11	0.0	-3.812284843565327e-11	2.3400401050632847e-12	2.812402149612135e-11	6.5235207673632276e-12	1.5495269594054156e-10	-1.1556798192290195e-10	8.877655631214823e-11	0.0	3.0846620211953053e-10	0.0	-7.311816624267898e-12	1.333052392017544e-10	8.294392345527284e-12	-6.192061888795144e-11	1.7897269482191783e-10	1.8965986310574436e-10	-2.7238321945812454e-10	1.9929473775593593e-11	0.0	1.7296138120521528e-11	5.289465387339781e-12	3.525748991122668e-10	7.646220556151871e-12	-5.900063776809603e-12	0.0	4.985117169534979e-10	5.54885542524483e-10	1.428710669540679e-10	5.69722759080506e-12	-1.8673808784439686e-09	0.0	6.530902215135567e-11	1.9620434956009059e-10	1.325260606029263e-10	0.0	-2.8824213349793e-10	0.0	0.0	0.0	3.6065236121041283e-10	-1.5820023881634959e-09	7.773903445193517e-12	-9.97838613967142e-10	-2.272655770538256e-09	1.010270012737737e-10	-5.925633933681685e-11	-1.7801971742601151e-09	9.245599832143755e-11	-3.739668716063334e-09	2.9141014757289515e-10	-1.4857032101020842e-10	0.0	1.4550275650782946e-09	0.0	-7.758707893737839e-10	9.351261130698151e-11	6.350613247622275e-10	-1.970797710969907e-10	-2.795002715804602e-09	-1.4270096754023202e-10	-5.164895833431743e-10	-6.450407489771246e-11
OTU_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0919826575598427e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.420086097076352e-10	0.0	0.0	-1.360568588560337e-09	0.0	0.0	-1.1356814865154278e-09	0.0	-1.98581198102153e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6538942893004129e-09	0.0	0.0	0.0
OTU_24	0.0	0.0	0.0	0.0	0.0	7.644560454545313e-10	0.0	6.236272488831446e-12	0.0	0.0	-4.284230685965635e-12	0.0	0.0	-8.806934926162346e-12	0.0	0.0	7.037889588343973e-12	-1.2631562326306284e-10	9.231763955599986e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.407264040962e-12	1.3472288914659865e-11	5.307228789876041e-12	0.0	8.788232831877902e-13	6.2105425891603565e-12	6.4491101046908405e-12	0.0	0.0	7.107023232263127e-12	1.018581169506767e-10	0.0	2.5370135316414423e-10	0.0	0.0	-2.407601245497742e-10	4.381294900473586e-10	1.3620849042171593e-11	2.9708033044036676e-10	0.0	0.0	6.958542464597822e-11	0.0	-4.187584355420878e-11	0.0	2.0120620317347344e-11	3.3265770640679952e-12	1.2739369895553794e-10	-6.152649128334612e-11	5.7325552009942706e-11	0.0	2.58746266469802e-10	0.0	-1.7033095908453326e-11	1.1664387710318634e-10	4.411223997201196e-12	-4.627491296798995e-11	1.5112912299072665e-10	1.5204968639497083e-10	-2.1200393014869683e-10	1.495045649803815e-11	0.0	3.4919529628417435e-11	2.241979604373084e-12	3.0895352518248074e-10	5.512101768210109e-12	-5.990021867993357e-12	0.0	4.5168207483714636e-10	4.808638878612896e-10	9.247631460604268e-11	-1.2850159196710496e-12	-1.7354266765001037e-09	0.0	4.618362842234449e-11	1.7017416313208042e-10	1.6474718142871768e-10	0.0	-2.3367194308959573e-10	0.0	0.0	0.0	2.9991707015364214e-10	-1.5748229972787268e-09	1.101336719179293e-11	-9.617532752822277e-10	-1.983438878559043e-09	1.3067603871371134e-10	0.0	-1.7154174661159262e-09	1.064284768924633e-10	-3.3646601451953647e-09	1.8530332157814328e-10	-1.4332940890875562e-10	0.0	1.1210460607372787e-09	0.0	-7.09044211855678e-10	6.420069065359273e-11	6.016492165987547e-10	-1.914853491829145e-10	-2.5433260483341175e-09	-9.992145941008576e-11	-4.646453008510395e-10	-2.216960839885514e-11
OTU_25	0.0	0.0	0.0	0.0	-4.15840234951082e-12	3.6798861674380103e-10	0.0	-6.855376635994032e-13	0.0	0.0	6.54712481398818e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0082784137434793e-11	0.0	1.3439500837054598e-10	0.0	0.0	-2.3578074387350604e-10	2.6525337051269575e-10	0.0	2.1106696900519527e-10	0.0	0.0	1.466444161135257e-11	9.184372611006494e-11	-5.4154351876769276e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.362888204222867e-10	-3.2370786300873295e-11	0.0	2.8139616053664732e-11	0.0	0.0	0.0	8.340820292452321e-11	0.0	0.0	0.0	1.5303128985000485e-10	0.0	1.5058991129963723e-10	0.0	0.0	0.0	4.819881215354734e-10	2.9336286749602024e-10	3.8694756504237614e-11	0.0	-2.1172225354944977e-09	0.0	0.0	4.764476714128232e-11	0.0	0.0	-6.225617059922192e-10	0.0	0.0	0.0	9.381189286699313e-11	-1.6822345277899583e-09	-6.754999164761246e-11	-1.3363286736544917e-09	-2.9272563442131815e-09	1.3974881153746756e-10	0.0	-2.225347169586796e-09	0.0	-4.811780606233101e-09	8.856809431480205e-11	0.0	0.0	6.309380779554825e-10	0.0	-1.0260948455762704e-09	0.0	3.0347905459364804e-10	-1.8122727442682258e-10	-4.2284320138716736e-09	0.0	-6.925483872691812e-10	2.766983679742451e-10
OTU_27	0.0	0.0	0.0	0.0	0.0	4.235307366807028e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6273806698491075e-10	1.1583859780575484e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.578555591892318e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1207984047377032e-09	0.0	0.0	-1.2666827183701644e-09	0.0	0.0	-1.1593455993782038e-09	0.0	-2.328577239963936e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.868798202310949e-09	0.0	0.0	0.0
OTU_28	0.0	0.0	0.0	0.0	0.0	6.162115007282605e-10	0.0	1.7236034055982706e-11	0.0	0.0	-3.951691853156416e-12	0.0	0.0	0.0	0.0	0.0	7.954069596931702e-12	-1.054739904431224e-10	9.10546935708931e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.640008441364765e-12	1.3955409123634585e-11	0.0	0.0	2.4389734445702928e-12	7.65676980913995e-12	7.181530233663348e-12	0.0	0.0	8.052686875747543e-12	1.0459021718990185e-10	0.0	2.441130365490381e-10	0.0	0.0	-2.0652765961381564e-10	8.809607154454446e-11	1.6804610777730526e-11	2.618781448891153e-10	0.0	0.0	3.438830387257021e-11	0.0	-3.6079621853481635e-11	0.0	2.0964310084768886e-11	0.0	1.3855273888639823e-10	-1.0026489266249909e-10	6.911978228348894e-11	0.0	2.4972000899363716e-10	0.0	0.0	1.0240358936639543e-10	5.906313685427142e-12	-5.015820049222458e-11	1.560880344622913e-10	1.4818540837756524e-10	-2.446845756244824e-10	1.4993795035766293e-11	0.0	2.8279252598747377e-11	1.2758084922308139e-12	3.265975538326946e-10	0.0	0.0	0.0	4.958571150730221e-10	4.560384529371844e-10	1.109903179619937e-10	-7.900847024341035e-13	-1.6591370188686271e-09	0.0	5.7139487986064996e-11	1.4545561656470122e-10	1.2803301157770104e-10	0.0	-2.4511252947913506e-10	0.0	0.0	0.0	2.779069514104329e-10	-1.430463851608293e-09	-1.1912218501438897e-12	-8.944240236735896e-10	-1.9273629538987698e-09	0.0	0.0	-1.6016189051061867e-09	8.128524195128104e-11	-3.336887919597759e-09	2.225448174339099e-10	-1.5541620173506572e-10	0.0	1.20997353676117e-09	0.0	-6.758714317524387e-10	7.036777555537944e-11	5.263930058012595e-10	-1.6369795332902175e-10	-2.4709319146250562e-09	-1.2050152235343555e-10	-4.3043339094620103e-10	-5.724957866183428e-11
OTU_30	0.0	0.0	0.0	0.0	0.0	5.896617041956492e-10	0.0	-9.114756652001568e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1306182834511957e-11	0.0	1.1643765749455348e-10	0.0	0.0	-2.4515776619701185e-10	9.682506869280067e-10	0.0	1.8835441440421846e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0114809024636444e-10	0.0	0.0	2.337006122022437e-11	0.0	0.0	0.0	7.247752595378615e-11	0.0	0.0	0.0	0.0	0.0	1.8160251107708386e-10	0.0	0.0	0.0	3.625961289708453e-10	2.3377971065436826e-10	0.0	0.0	-2.038196543229564e-09	0.0	0.0	3.7421953357000685e-11	1.6833941482982136e-10	0.0	-4.761687464535547e-10	0.0	0.0	0.0	4.5644781158007224e-11	-1.8119484835518668e-09	0.0	-1.1246690966361231e-09	-2.423749412843772e-09	1.535145140232538e-10	0.0	-2.2051005215432833e-09	0.0	-4.3653071150967245e-09	-1.3877744205749351e-11	0.0	0.0	3.5749268932636713e-10	0.0	-9.180472934489917e-10	0.0	2.566348379247672e-10	-2.0943090933389406e-10	-3.491992025169868e-09	0.0	-6.167439115561187e-10	0.0
OTU_31	0.0	0.0	0.0	0.0	0.0	4.473980081043347e-10	0.0	2.9003080177893864e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0975517893767439e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.381199506164867e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.007749896598503e-11	0.0	2.2745270518415882e-10	0.0	0.0	-1.6074585169525e-10	4.116125799805676e-11	0.0	2.30563542467148e-10	0.0	0.0	4.4393225554909146e-11	0.0	0.0	0.0	1.712103750397854e-11	0.0	1.0956188812202683e-10	0.0	3.443162680362422e-11	0.0	1.8503843051082422e-10	0.0	0.0	1.056634710582294e-10	0.0	0.0	1.1105757586272732e-10	1.2498347311907908e-10	0.0	0.0	0.0	2.8335468579228206e-11	3.3215626545836713e-12	2.1999943371664596e-10	0.0	0.0	0.0	2.873420760022187e-10	3.91434452169918e-10	8.683984150024389e-11	6.025428796764368e-12	-1.2586144535072357e-09	0.0	3.743118392006859e-11	1.5897560563456775e-10	7.008107189712137e-11	0.0	-1.7095924630553533e-10	0.0	0.0	0.0	2.4037396784186016e-10	-1.137291155151642e-09	1.8812945502287372e-11	-7.535992313912031e-10	-1.5265912010832848e-09	0.0	0.0	-1.3640612698010478e-09	0.0	-2.596221043026796e-09	1.8934945997439635e-10	-1.1620747827030162e-10	0.0	9.788302532636214e-10	0.0	-5.424354441352765e-10	7.504822980986009e-11	4.83661225624719e-10	-1.0836775418225523e-10	-1.9268796150149235e-09	-1.2075164168057268e-10	-3.416140360491325e-10	0.0
OTU_33	0.0	0.0	0.0	0.0	-5.224691572150299e-12	4.1642396787541296e-10	0.0	6.2824951016956435e-12	0.0	0.0	6.942447691190204e-12	0.0	0.0	-6.1186519675017e-12	0.0	-6.5950957442835176e-12	0.0	0.0	0.0	0.0	0.0	-5.134628696874074e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5148097657446348e-11	0.0	1.4913516349045952e-10	0.0	0.0	-2.6468538404065295e-10	2.994765074637718e-10	0.0	2.391393854537777e-10	0.0	0.0	1.9534689111006994e-11	1.0696704816857252e-10	-6.108826957474995e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4979974013629907e-10	-3.385629922743718e-11	0.0	3.168973540896591e-11	0.0	0.0	1.3412655402382295e-10	8.678736652870895e-11	0.0	0.0	0.0	1.7145706260321005e-10	0.0	1.5320528938817089e-10	0.0	0.0	0.0	5.052938347807512e-10	3.2128111071849434e-10	4.804144080956521e-11	0.0	-2.135798133472833e-09	0.0	0.0	6.099152735289639e-11	1.260453649409987e-10	0.0	-6.417353476388448e-10	0.0	-1.4420359806463134e-10	0.0	1.101333696329719e-10	-1.7012743830403596e-09	-6.842738208639421e-11	-1.3747899188008311e-09	-2.9899332803896066e-09	1.4278890233476305e-10	0.0	-2.2340277996691663e-09	0.0	-4.893730144329333e-09	1.3193459209504356e-10	0.0	0.0	6.656050829796033e-10	0.0	-1.0346019659799237e-09	0.0	3.3261275073597356e-10	-1.777916602313464e-10	-4.345306022163782e-09	-2.1893976532933452e-11	-7.00623496769335e-10	2.976919643968125e-10
OTU_34	0.0	0.0	0.0	0.0	-4.253659744136545e-12	4.849758469797766e-10	0.0	-3.4012809053049626e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.55746651683723e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6308403662658368e-10	9.804515943871812e-10	0.0	1.631424449181492e-10	0.0	0.0	0.0	7.009651879785262e-11	0.0	0.0	0.0	0.0	0.0	1.2512054870535638e-10	0.0	0.0	0.0	-2.3012929847425316e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0094119511302371e-10	0.0	1.3871822770647516e-10	0.0	0.0	0.0	3.7637030461914054e-10	1.6405359552034128e-10	0.0	0.0	-2.2461024712461926e-09	0.0	0.0	0.0	2.2990669366301438e-10	0.0	-6.634200646233931e-10	0.0	0.0	0.0	0.0	-1.936273305594281e-09	0.0	-1.1417137201506217e-09	-2.918690087830927e-09	2.570003112497212e-10	0.0	-2.6180673144029815e-09	0.0	-5.120456260649255e-09	-1.054646680864641e-10	0.0	0.0	1.2857332176098179e-10	0.0	-1.0805617745756561e-09	0.0	2.138485130759994e-10	0.0	-4.086518125161518e-09	3.438692166189745e-11	-7.352561808275218e-10	1.7658614009611534e-10
OTU_35	0.0	0.0	0.0	0.0	-4.3492301953799206e-12	3.862213214979642e-10	0.0	3.268316283836135e-12	0.0	0.0	6.6517143597642324e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0388123031729626e-11	0.0	1.4195996936601423e-10	0.0	0.0	-2.519813960935704e-10	2.0988212590511479e-10	0.0	2.2370215993372915e-10	0.0	0.0	1.0985942919629747e-11	1.0897450551386269e-10	-5.94647156526092e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.412255391683267e-10	-3.067829367603643e-11	0.0	2.6474204523811577e-11	0.0	0.0	0.0	8.279109647542488e-11	0.0	0.0	0.0	1.485039720060588e-10	0.0	1.4480647468354833e-10	0.0	0.0	0.0	4.992327777203889e-10	3.052565945506182e-10	3.515851720672006e-11	0.0	-2.134397992351107e-09	0.0	0.0	5.221264449862472e-11	1.1927523133001326e-10	0.0	-6.335730581913331e-10	0.0	-1.2933111060244866e-10	0.0	1.0034608546333469e-10	-1.6907905521028371e-09	-6.681241525319688e-11	-1.3507492685562164e-09	-2.983405276826335e-09	1.3556227229106533e-10	0.0	-2.2356110004056624e-09	0.0	-4.8531056923000365e-09	1.0514455534808853e-10	0.0	0.0	6.736643420649151e-10	0.0	-1.036535796344636e-09	0.0	3.178754882500489e-10	-1.8732650701751862e-10	-4.302131181626531e-09	0.0	-7.019866655066664e-10	2.3969203860082354e-10
OTU_36	0.0	0.0	0.0	0.0	0.0	6.451311163823493e-10	0.0	3.378266845055606e-11	0.0	0.0	-4.83475563492007e-12	0.0	0.0	-8.517055799305207e-12	0.0	0.0	9.90268805799771e-12	-1.4035120248233312e-10	1.1115910646644048e-11	6.900982808181397e-12	0.0	0.0	0.0	6.445787667147955e-12	-1.2580887087888795e-11	0.0	7.738483847388026e-12	0.0	8.352792635923254e-12	1.9156080482735594e-11	7.235171727762925e-12	0.0	3.1660594340125734e-12	9.52986171767852e-12	1.044217396933451e-11	0.0	0.0	1.0547680440261277e-11	1.3621217149520735e-10	0.0	3.08751567421565e-10	0.0	0.0	-2.341641716012787e-10	-2.9840200969648666e-11	1.9103666875496853e-11	3.135475947422783e-10	0.0	0.0	5.427721332728018e-11	0.0	-3.919352442077928e-11	2.5348534495984166e-12	2.795322026196404e-11	6.505029374956706e-12	1.538857592710519e-10	-1.151340737470048e-10	8.862508755897787e-11	0.0	3.0761346849356197e-10	0.0	-6.480955144103024e-12	1.3248355228748336e-10	8.289181398493146e-12	-6.232643005728867e-11	1.7864332309527267e-10	1.8840298097446542e-10	-2.716287646915082e-10	1.995657497249856e-11	0.0	1.7136557571714606e-11	4.3076383169814116e-12	3.537929123994024e-10	7.622332782519308e-12	-6.565552512789963e-12	0.0	4.953594008478786e-10	5.547642108997743e-10	1.4247638115816782e-10	5.66159053169555e-12	-1.8695671141202974e-09	0.0	6.523336039228784e-11	1.9616366375351147e-10	1.3164285995482616e-10	0.0	-2.880572670826373e-10	0.0	0.0	0.0	3.6101628052357605e-10	-1.5857935350712977e-09	8.316403534784113e-12	-9.988482655494867e-10	-2.2501758949411306e-09	1.0362815934945732e-10	-5.911197560303421e-11	-1.7709054391597034e-09	9.245527277231607e-11	-3.7160979316159487e-09	2.9200931021331885e-10	-1.5141751009504784e-10	0.0	1.4568212805184725e-09	0.0	-7.742750600426526e-10	9.256405921190286e-11	6.362720379151161e-10	-1.9727040111813062e-10	-2.76855499071638e-09	-1.4202646899780823e-10	-5.124870736067947e-10	-6.491296495432517e-11
